BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900045236_TH20190006_bin.287.fa.c00097_T190004...region001, T1900045236_TH20190006_bin.287_T1900045236_TH20190006_bin.287_contig_000097,RRE-containing,RiPPs
T1900045236_TH20190006_bin.287.fa.c00249_T190004...region001, T1900045236_TH20190006_bin.287_T1900045236_TH20190006_bin.287_contig_000249,RRE-containing,RiPPs
T1900045236_TH20190006_bin.287.fa.c00797_T190004...region001, T1900045236_TH20190006_bin.287_T1900045236_TH20190006_bin.287_contig_000797,RRE-containing,RiPPs
T1900045236_TH20190006_bin.291.fa.c00074_T190004...region001, T1900045236_TH20190006_bin.291_T1900045236_TH20190006_bin.291_contig_000074,arylpolyene,Others
T1900045236_TH20190006_bin.300.fa.c00194_T190004...region001, T1900045236_TH20190006_bin.300_T1900045236_TH20190006_bin.300_contig_000194,NRPS,NRPS
T1900045236_TH20190006_bin.300.fa.c00319_T190004...region001, T1900045236_TH20190006_bin.300_T1900045236_TH20190006_bin.300_contig_000319,betalactone,Others
T1900045236_TH20190006_bin.312.fa.c00118_T190004...region001, T1900045236_TH20190006_bin.312_T1900045236_TH20190006_bin.312_contig_000118,hserlactone,Others
T1900045236_TH20190006_bin.319.fa.c00382_T190004...region001, T1900045236_TH20190006_bin.319_T1900045236_TH20190006_bin.319_contig_000382,ranthipeptide,RiPPs
T1900045236_TH20190006_bin.335.fa.c00296_T190004...region001, T1900045236_TH20190006_bin.335_T1900045236_TH20190006_bin.335_contig_000296,ranthipeptide,RiPPs
T1900045236_TH20190006_bin.349.fa.c00138_T190004...region001, T1900045236_TH20190006_bin.349_T1900045236_TH20190006_bin.349_contig_000138,NRPS,NRPS
T1900045236_TH20190006_bin.349.fa.c00139_T190004...region001, T1900045236_TH20190006_bin.349_T1900045236_TH20190006_bin.349_contig_000139,arylpolyene,Others
T1900045236_TH20190006_bin.349.fa.c00204_T190004...region001, T1900045236_TH20190006_bin.349_T1900045236_TH20190006_bin.349_contig_000204,arylpolyene,Others
T1900045236_TH20190006_bin.353.fa.c00028_T190004...region001, T1900045236_TH20190006_bin.353_T1900045236_TH20190006_bin.353_contig_000028,RRE-containing,RiPPs
T1900045236_TH20190006_bin.356.fa.c00089_T190004...region001, T1900045236_TH20190006_bin.356_T1900045236_TH20190006_bin.356_contig_000089,RRE-containing,RiPPs
T1900045236_TH20190006_bin.366.fa.c00031_T190004...region001, T1900045236_TH20190006_bin.366_T1900045236_TH20190006_bin.366_contig_000031,NRPS,NRPS
T1900045236_TH20190006_bin.366.fa.c00190_T190004...region001, T1900045236_TH20190006_bin.366_T1900045236_TH20190006_bin.366_contig_000190,RRE-containing,RiPPs
T1900045236_TH20190006_bin.366.fa.c00206_T190004...region001, T1900045236_TH20190006_bin.366_T1900045236_TH20190006_bin.366_contig_000206,NRPS,NRPS
T1900045236_TH20190006_bin.373.fa.c00040_T190004...region001, T1900045236_TH20190006_bin.373_T1900045236_TH20190006_bin.373_contig_000040,ranthipeptide,RiPPs
T1900045236_TH20190006_bin.379.fa.c00110_T190004...region001, T1900045236_TH20190006_bin.379_T1900045236_TH20190006_bin.379_contig_000110,RRE-containing,RiPPs
T1900045236_TH20190006_bin.381.fa.c00153_T190004...region001, T1900045236_TH20190006_bin.381_T1900045236_TH20190006_bin.381_contig_000153,RRE-containing,RiPPs
T1900045236_TH20190006_bin.381.fa.c00247_T190004...region001, T1900045236_TH20190006_bin.381_T1900045236_TH20190006_bin.381_contig_000247,ranthipeptide,RiPPs
T1900045236_TH20190006_bin.388.fa.c00054_T190004...region001, T1900045236_TH20190006_bin.388_T1900045236_TH20190006_bin.388_contig_000054,NRPS,NRPS
T1900045236_TH20190006_bin.388.fa.c00069_T190004...region001, T1900045236_TH20190006_bin.388_T1900045236_TH20190006_bin.388_contig_000069,ranthipeptide,RiPPs
T1900045236_TH20190006_bin.388.fa.c00095_T190004...region001, T1900045236_TH20190006_bin.388_T1900045236_TH20190006_bin.388_contig_000095,betalactone,Others
T1900045236_TH20190006_bin.388.fa.c00103_T190004...region001, T1900045236_TH20190006_bin.388_T1900045236_TH20190006_bin.388_contig_000103,cyclic-lactone-autoinducer,RiPPs
T1900045236_TH20190006_bin.391.fa.c00033_T190004...region001, T1900045236_TH20190006_bin.391_T1900045236_TH20190006_bin.391_contig_000033,betalactone,Others
T1900045236_TH20190006_bin.399.fa.c00131_T190004...region001, T1900045236_TH20190006_bin.399_T1900045236_TH20190006_bin.399_contig_000131,RRE-containing,RiPPs
T1900045236_TH20190006_bin.406.fa.c00054_T190004...region001, T1900045236_TH20190006_bin.406_T1900045236_TH20190006_bin.406_contig_000054,betalactone,Others
T1900045236_TH20190006_bin.406.fa.c00105_T190004...region001, T1900045236_TH20190006_bin.406_T1900045236_TH20190006_bin.406_contig_000105,RRE-containing,RiPPs
T1900045236_TH20190006_bin.406.fa.c00185_T190004...region001, T1900045236_TH20190006_bin.406_T1900045236_TH20190006_bin.406_contig_000185,RRE-containing,RiPPs
T1900045236_TH20190006_bin.407.fa.c00018_T190004...region001, T1900045236_TH20190006_bin.407_T1900045236_TH20190006_bin.407_contig_000018,NRPS-like,NRPS
T1900045236_TH20190006_bin.407.fa.c00079_T190004...region001, T1900045236_TH20190006_bin.407_T1900045236_TH20190006_bin.407_contig_000079,NRPS,NRPS
T1900045236_TH20190006_bin.407.fa.c00095_T190004...region001, T1900045236_TH20190006_bin.407_T1900045236_TH20190006_bin.407_contig_000095,ranthipeptide,RiPPs
T1900045236_TH20190006_bin.407.fa.c00106_T190004...region001, T1900045236_TH20190006_bin.407_T1900045236_TH20190006_bin.407_contig_000106,NRPS-like,NRPS
T1900045236_TH20190006_bin.429.fa.c00006_T190004...region001, T1900045236_TH20190006_bin.429_T1900045236_TH20190006_bin.429_contig_000006,NRPS,NRPS
T1900045236_TH20190006_bin.434.fa.c00102_T190004...region001, T1900045236_TH20190006_bin.434_T1900045236_TH20190006_bin.434_contig_000102,betalactone,Others
T1900045236_TH20190006_bin.435.fa.c00076_T190004...region001, T1900045236_TH20190006_bin.435_T1900045236_TH20190006_bin.435_contig_000076,NRPS,NRPS
T1900045236_TH20190006_bin.435.fa.c00129_T190004...region001, T1900045236_TH20190006_bin.435_T1900045236_TH20190006_bin.435_contig_000129,betalactone,Others
T1900045236_TH20190006_bin.435.fa.c00227_T190004...region001, T1900045236_TH20190006_bin.435_T1900045236_TH20190006_bin.435_contig_000227,NRPS,NRPS
T1900045236_TH20190006_bin.435.fa.c00303_T190004...region001, T1900045236_TH20190006_bin.435_T1900045236_TH20190006_bin.435_contig_000303,NRPS,NRPS
T1900045236_TH20190006_bin.46.fa.c00016_T190004...region001, T1900045236_TH20190006_bin.46_T1900045236_TH20190006_bin.46_contig_000016,RRE-containing,RiPPs
T1900045236_TH20190006_bin.46.fa.c00020_T190004...region001, T1900045236_TH20190006_bin.46_T1900045236_TH20190006_bin.46_contig_000020,NRPS-like,NRPS
T1900045236_TH20190006_bin.46.fa.c00042_T190004...region001, T1900045236_TH20190006_bin.46_T1900045236_TH20190006_bin.46_contig_000042,NRPS-like.ranthipeptide,Others
T1900045236_TH20190006_bin.461.fa.c00024_T190004...region001, T1900045236_TH20190006_bin.461_T1900045236_TH20190006_bin.461_contig_000024,RRE-containing,RiPPs
T1900045236_TH20190006_bin.461.fa.c00030_T190004...region001, T1900045236_TH20190006_bin.461_T1900045236_TH20190006_bin.461_contig_000030,RRE-containing,RiPPs
T1900045236_TH20190006_bin.461.fa.c00174_T190004...region001, T1900045236_TH20190006_bin.461_T1900045236_TH20190006_bin.461_contig_000174,RRE-containing,RiPPs
T1900045236_TH20190006_bin.461.fa.c00226_T190004...region001, T1900045236_TH20190006_bin.461_T1900045236_TH20190006_bin.461_contig_000226,RRE-containing,RiPPs
T1900045236_TH20190006_bin.461.fa.c00276_T190004...region001, T1900045236_TH20190006_bin.461_T1900045236_TH20190006_bin.461_contig_000276,RRE-containing,RiPPs
T1900045236_TH20190006_bin.461.fa.c00390_T190004...region001, T1900045236_TH20190006_bin.461_T1900045236_TH20190006_bin.461_contig_000390,betalactone,Others
T1900045236_TH20190006_bin.461.fa.c00408_T190004...region001, T1900045236_TH20190006_bin.461_T1900045236_TH20190006_bin.461_contig_000408,NRPS-like.NRPS,NRPS
T1900045236_TH20190006_bin.472.fa.c00012_T190004...region001, T1900045236_TH20190006_bin.472_T1900045236_TH20190006_bin.472_contig_000012,RRE-containing,RiPPs
T1900045236_TH20190006_bin.472.fa.c00018_T190004...region001, T1900045236_TH20190006_bin.472_T1900045236_TH20190006_bin.472_contig_000018,NRPS,NRPS
T1900045236_TH20190006_bin.472.fa.c00019_T190004...region001, T1900045236_TH20190006_bin.472_T1900045236_TH20190006_bin.472_contig_000019,NRPS-like,NRPS
T1900045236_TH20190006_bin.472.fa.c00046_T190004...region001, T1900045236_TH20190006_bin.472_T1900045236_TH20190006_bin.472_contig_000046,NRPS-like,NRPS
T1900045236_TH20190006_bin.524.fa.c00064_T190004...region001, T1900045236_TH20190006_bin.524_T1900045236_TH20190006_bin.524_contig_000064,ranthipeptide,RiPPs
T1900045236_TH20190006_bin.526.fa.c00233_T190004...region001, T1900045236_TH20190006_bin.526_T1900045236_TH20190006_bin.526_contig_000233,ranthipeptide,RiPPs
T1900045236_TH20190006_bin.548.fa.c00002_T190004...region001, T1900045236_TH20190006_bin.548_T1900045236_TH20190006_bin.548_contig_000002,cyclic-lactone-autoinducer,RiPPs
T1900045236_TH20190006_bin.548.fa.c00009_T190004...region001, T1900045236_TH20190006_bin.548_T1900045236_TH20190006_bin.548_contig_000009,betalactone,Others
T1900045236_TH20190006_bin.548.fa.c00050_T190004...region001, T1900045236_TH20190006_bin.548_T1900045236_TH20190006_bin.548_contig_000050,RRE-containing,RiPPs
T1900045236_TH20190006_bin.548.fa.c00054_T190004...region001, T1900045236_TH20190006_bin.548_T1900045236_TH20190006_bin.548_contig_000054,cyclic-lactone-autoinducer,RiPPs
T1900045236_TH20190006_bin.548.fa.c00090_T190004...region001, T1900045236_TH20190006_bin.548_T1900045236_TH20190006_bin.548_contig_000090,RRE-containing,RiPPs
T1900045236_TH20190006_bin.57.fa.c00080_T190004...region001, T1900045236_TH20190006_bin.57_T1900045236_TH20190006_bin.57_contig_000080,NRPS,NRPS
T1900045236_TH20190006_bin.62.fa.c00016_T190004...region001, T1900045236_TH20190006_bin.62_T1900045236_TH20190006_bin.62_contig_000016,RRE-containing,RiPPs
T1900045236_TH20190006_bin.62.fa.c00171_T190004...region001, T1900045236_TH20190006_bin.62_T1900045236_TH20190006_bin.62_contig_000171,RRE-containing,RiPPs
T1900045236_TH20190006_bin.62.fa.c00214_T190004...region001, T1900045236_TH20190006_bin.62_T1900045236_TH20190006_bin.62_contig_000214,NRPS-like,NRPS
T1900045236_TH20190006_bin.62.fa.c00245_T190004...region001, T1900045236_TH20190006_bin.62_T1900045236_TH20190006_bin.62_contig_000245,NRPS-like,NRPS
T1900045236_TH20190006_bin.7.fa.c00001_T190004...region001, T1900045236_TH20190006_bin.7_T1900045236_TH20190006_bin.7_contig_000001,NRPS,NRPS
T1900045236_TH20190006_bin.7.fa.c00108_T190004...region001, T1900045236_TH20190006_bin.7_T1900045236_TH20190006_bin.7_contig_000108,betalactone,Others
T1900045236_TH20190006_bin.7.fa.c00264_T190004...region001, T1900045236_TH20190006_bin.7_T1900045236_TH20190006_bin.7_contig_000264,NRPS,NRPS
T1900045236_TH20190006_bin.73.fa.c00052_T190004...region001, T1900045236_TH20190006_bin.73_T1900045236_TH20190006_bin.73_contig_000052,cyclic-lactone-autoinducer,RiPPs
T1900045236_TH20190006_bin.79.fa.c00003_T190004...region001, T1900045236_TH20190006_bin.79_T1900045236_TH20190006_bin.79_contig_000003,terpene,Terpene
T1900045236_TH20190006_bin.79.fa.c00014_T190004...region001, T1900045236_TH20190006_bin.79_T1900045236_TH20190006_bin.79_contig_000014,NRPS.betalactone,Others
T1900045236_TH20190006_bin.79.fa.c00027_T190004...region001, T1900045236_TH20190006_bin.79_T1900045236_TH20190006_bin.79_contig_000027,NRPS,NRPS
T1900045236_TH20190006_bin.79.fa.c00043_T190004...region001, T1900045236_TH20190006_bin.79_T1900045236_TH20190006_bin.79_contig_000043,NRPS,NRPS
T1900045236_TH20190006_bin.86.fa.c00041_T190004...region001, T1900045236_TH20190006_bin.86_T1900045236_TH20190006_bin.86_contig_000041,NRPS-like,NRPS
T1900045236_TH20190006_bin.88.fa.c00012_T190004...region001, T1900045236_TH20190006_bin.88_T1900045236_TH20190006_bin.88_contig_000012,RRE-containing,RiPPs
T1900045236_TH20190006_bin.88.fa.c00013_T190004...region001, T1900045236_TH20190006_bin.88_T1900045236_TH20190006_bin.88_contig_000013,betalactone,Others
T1900045236_TH20190006_bin.88.fa.c00025_T190004...region001, T1900045236_TH20190006_bin.88_T1900045236_TH20190006_bin.88_contig_000025,betalactone,Others
T1900045236_TH20190006_bin.90.fa.c00028_T190004...region001, T1900045236_TH20190006_bin.90_T1900045236_TH20190006_bin.90_contig_000028,NRPS,NRPS
T1900045236_TH20190006_bin.90.fa.c00114_T190004...region001, T1900045236_TH20190006_bin.90_T1900045236_TH20190006_bin.90_contig_000114,cyclic-lactone-autoinducer,RiPPs
T1900045237_TH20190007_bin.127.fa.c00092_T190004...region001, T1900045237_TH20190007_bin.127_T1900045237_TH20190007_bin.127_contig_000092,RRE-containing,RiPPs
T1900045237_TH20190007_bin.131.fa.c00142_T190004...region001, T1900045237_TH20190007_bin.131_T1900045237_TH20190007_bin.131_contig_000142,NRPS,NRPS
T1900045237_TH20190007_bin.218.fa.c00122_T190004...region001, T1900045237_TH20190007_bin.218_T1900045237_TH20190007_bin.218_contig_000122,RRE-containing,RiPPs
T1900045237_TH20190007_bin.281.fa.c00022_T190004...region001, T1900045237_TH20190007_bin.281_T1900045237_TH20190007_bin.281_contig_000022,ranthipeptide,RiPPs
T1900045237_TH20190007_bin.281.fa.c00111_T190004...region001, T1900045237_TH20190007_bin.281_T1900045237_TH20190007_bin.281_contig_000111,RRE-containing,RiPPs
T1900045237_TH20190007_bin.35.fa.c00218_T190004...region001, T1900045237_TH20190007_bin.35_T1900045237_TH20190007_bin.35_contig_000218,betalactone,Others
T1900045237_TH20190007_bin.35.fa.c00254_T190004...region001, T1900045237_TH20190007_bin.35_T1900045237_TH20190007_bin.35_contig_000254,RRE-containing,RiPPs
T1900045237_TH20190007_bin.35.fa.c00389_T190004...region001, T1900045237_TH20190007_bin.35_T1900045237_TH20190007_bin.35_contig_000389,NRPS-like,NRPS
T1900045237_TH20190007_bin.35.fa.c00491_T190004...region001, T1900045237_TH20190007_bin.35_T1900045237_TH20190007_bin.35_contig_000491,NRPS,NRPS
T1900045237_TH20190007_bin.49.fa.c00225_T190004...region001, T1900045237_TH20190007_bin.49_T1900045237_TH20190007_bin.49_contig_000225,RRE-containing,RiPPs
T1900045237_TH20190007_bin.49.fa.c00324_T190004...region001, T1900045237_TH20190007_bin.49_T1900045237_TH20190007_bin.49_contig_000324,NRPS,NRPS
T1900045237_TH20190007_bin.49.fa.c00396_T190004...region001, T1900045237_TH20190007_bin.49_T1900045237_TH20190007_bin.49_contig_000396,ladderane,Others
T1900045237_TH20190007_bin.49.fa.c00402_T190004...region001, T1900045237_TH20190007_bin.49_T1900045237_TH20190007_bin.49_contig_000402,NRPS-like.NRPS.T1PKS,PKS-NRP_Hybrids
T1900045237_TH20190007_bin.49.fa.c00453_T190004...region001, T1900045237_TH20190007_bin.49_T1900045237_TH20190007_bin.49_contig_000453,NRPS,NRPS
T1900045237_TH20190007_bin.49.fa.c00482_T190004...region001, T1900045237_TH20190007_bin.49_T1900045237_TH20190007_bin.49_contig_000482,ranthipeptide,RiPPs
T1900045237_TH20190007_bin.49.fa.c00652_T190004...region001, T1900045237_TH20190007_bin.49_T1900045237_TH20190007_bin.49_contig_000652,RRE-containing,RiPPs
T1900045237_TH20190007_bin.49.fa.c00795_T190004...region001, T1900045237_TH20190007_bin.49_T1900045237_TH20190007_bin.49_contig_000795,lanthipeptide-class-ii,RiPPs
T1900045237_TH20190007_bin.94.fa.c00042_T190004...region001, T1900045237_TH20190007_bin.94_T1900045237_TH20190007_bin.94_contig_000042,RRE-containing,RiPPs
T1900045237_TH20190007_bin.94.fa.c00074_T190004...region001, T1900045237_TH20190007_bin.94_T1900045237_TH20190007_bin.94_contig_000074,ranthipeptide,RiPPs
T1900045238_TH20190008_bin.13.fa.c00043_T190004...region001, T1900045238_TH20190008_bin.13_T1900045238_TH20190008_bin.13_contig_000043,T3PKS,PKSother
T1900045238_TH20190008_bin.13.fa.c00576_T190004...region001, T1900045238_TH20190008_bin.13_T1900045238_TH20190008_bin.13_contig_000576,terpene,Terpene
T1900045238_TH20190008_bin.27.fa.c00048_T190004...region001, T1900045238_TH20190008_bin.27_T1900045238_TH20190008_bin.27_contig_000048,NRPS-like,NRPS
T1900045238_TH20190008_bin.27.fa.c00053_T190004...region001, T1900045238_TH20190008_bin.27_T1900045238_TH20190008_bin.27_contig_000053,betalactone,Others
T1900045238_TH20190008_bin.27.fa.c00304_T190004...region001, T1900045238_TH20190008_bin.27_T1900045238_TH20190008_bin.27_contig_000304,NRPS,NRPS
T1900045238_TH20190008_bin.27.fa.c00413_T190004...region001, T1900045238_TH20190008_bin.27_T1900045238_TH20190008_bin.27_contig_000413,arylpolyene,Others
T1900045238_TH20190008_bin.27.fa.c00565_T190004...region001, T1900045238_TH20190008_bin.27_T1900045238_TH20190008_bin.27_contig_000565,terpene,Terpene
T1900045238_TH20190008_bin.3.fa.c00003_T190004...region001, T1900045238_TH20190008_bin.3_T1900045238_TH20190008_bin.3_contig_000003,terpene,Terpene
T1900045238_TH20190008_bin.5.fa.c00092_T190004...region001, T1900045238_TH20190008_bin.5_T1900045238_TH20190008_bin.5_contig_000092,terpene,Terpene
T1900045238_TH20190008_bin.5.fa.c00143_T190004...region001, T1900045238_TH20190008_bin.5_T1900045238_TH20190008_bin.5_contig_000143,terpene,Terpene
T1900045238_TH20190008_bin.5.fa.c00450_T190004...region001, T1900045238_TH20190008_bin.5_T1900045238_TH20190008_bin.5_contig_000450,T3PKS,PKSother
T1900045238_TH20190008_bin.5.fa.c00651_T190004...region001, T1900045238_TH20190008_bin.5_T1900045238_TH20190008_bin.5_contig_000651,terpene,Terpene
T1900045239_TH20190009_bin.176.fa.c00156_T190004...region001, T1900045239_TH20190009_bin.176_T1900045239_TH20190009_bin.176_contig_000156,cyclic-lactone-autoinducer,RiPPs
T1900045239_TH20190009_bin.194.fa.c00049_T190004...region001, T1900045239_TH20190009_bin.194_T1900045239_TH20190009_bin.194_contig_000049,betalactone,Others
T1900045239_TH20190009_bin.23.fa.c00012_T190004...region001, T1900045239_TH20190009_bin.23_T1900045239_TH20190009_bin.23_contig_000012,RRE-containing,RiPPs
T1900045239_TH20190009_bin.266.fa.c00187_T190004...region001, T1900045239_TH20190009_bin.266_T1900045239_TH20190009_bin.266_contig_000187,ranthipeptide,RiPPs
T1900045239_TH20190009_bin.314.fa.c00019_T190004...region001, T1900045239_TH20190009_bin.314_T1900045239_TH20190009_bin.314_contig_000019,NRPS-like,NRPS
T1900045239_TH20190009_bin.315.fa.c00019_T190004...region001, T1900045239_TH20190009_bin.315_T1900045239_TH20190009_bin.315_contig_000019,RRE-containing,RiPPs
T1900045239_TH20190009_bin.315.fa.c00041_T190004...region001, T1900045239_TH20190009_bin.315_T1900045239_TH20190009_bin.315_contig_000041,NRPS-like,NRPS
T1900045239_TH20190009_bin.315.fa.c00042_T190004...region001, T1900045239_TH20190009_bin.315_T1900045239_TH20190009_bin.315_contig_000042,terpene,Terpene
T1900045239_TH20190009_bin.322.fa.c00243_T190004...region001, T1900045239_TH20190009_bin.322_T1900045239_TH20190009_bin.322_contig_000243,betalactone,Others
T1900045239_TH20190009_bin.322.fa.c00287_T190004...region001, T1900045239_TH20190009_bin.322_T1900045239_TH20190009_bin.322_contig_000287,NRPS,NRPS
T1900045239_TH20190009_bin.322.fa.c00328_T190004...region001, T1900045239_TH20190009_bin.322_T1900045239_TH20190009_bin.322_contig_000328,NRPS,NRPS
T1900045239_TH20190009_bin.351.fa.c00005_T190004...region001, T1900045239_TH20190009_bin.351_T1900045239_TH20190009_bin.351_contig_000005,RRE-containing,RiPPs
T1900045239_TH20190009_bin.351.fa.c00030_T190004...region001, T1900045239_TH20190009_bin.351_T1900045239_TH20190009_bin.351_contig_000030,betalactone,Others
T1900045239_TH20190009_bin.351.fa.c00031_T190004...region001, T1900045239_TH20190009_bin.351_T1900045239_TH20190009_bin.351_contig_000031,NRPS,NRPS
T1900045239_TH20190009_bin.38.fa.c00016_T190004...region001, T1900045239_TH20190009_bin.38_T1900045239_TH20190009_bin.38_contig_000016,arylpolyene,Others
T1900045239_TH20190009_bin.38.fa.c00041_T190004...region001, T1900045239_TH20190009_bin.38_T1900045239_TH20190009_bin.38_contig_000041,arylpolyene,Others
T1900045239_TH20190009_bin.38.fa.c00073_T190004...region001, T1900045239_TH20190009_bin.38_T1900045239_TH20190009_bin.38_contig_000073,NRPS-like.RRE-containing.thioamide-NRP,Others
T1900045239_TH20190009_bin.38.fa.c00096_T190004...region001, T1900045239_TH20190009_bin.38_T1900045239_TH20190009_bin.38_contig_000096,arylpolyene.resorcinol,Others
T1900045239_TH20190009_bin.392.fa.c00048_T190004...region001, T1900045239_TH20190009_bin.392_T1900045239_TH20190009_bin.392_contig_000048,RRE-containing.lassopeptide,RiPPs
T1900045239_TH20190009_bin.45.fa.c00104_T190004...region001, T1900045239_TH20190009_bin.45_T1900045239_TH20190009_bin.45_contig_000104,betalactone,Others
T1900045239_TH20190009_bin.45.fa.c00176_T190004...region001, T1900045239_TH20190009_bin.45_T1900045239_TH20190009_bin.45_contig_000176,ranthipeptide,RiPPs
T1900045239_TH20190009_bin.45.fa.c00278_T190004...region001, T1900045239_TH20190009_bin.45_T1900045239_TH20190009_bin.45_contig_000278,NRPS,NRPS
T1900045239_TH20190009_bin.45.fa.c00385_T190004...region001, T1900045239_TH20190009_bin.45_T1900045239_TH20190009_bin.45_contig_000385,proteusin,RiPPs
T1900045239_TH20190009_bin.52.fa.c00007_T190004...region001, T1900045239_TH20190009_bin.52_T1900045239_TH20190009_bin.52_contig_000007,ranthipeptide,RiPPs
T1900045239_TH20190009_bin.52.fa.c00020_T190004...region001, T1900045239_TH20190009_bin.52_T1900045239_TH20190009_bin.52_contig_000020,ranthipeptide,RiPPs
T1900045240_TH20190010_bin.109.fa.c00010_T190004...region001, T1900045240_TH20190010_bin.109_T1900045240_TH20190010_bin.109_contig_000010,RRE-containing,RiPPs
T1900045240_TH20190010_bin.109.fa.c00064_T190004...region001, T1900045240_TH20190010_bin.109_T1900045240_TH20190010_bin.109_contig_000064,betalactone,Others
T1900045240_TH20190010_bin.192.fa.c00024_T190004...region001, T1900045240_TH20190010_bin.192_T1900045240_TH20190010_bin.192_contig_000024,betalactone,Others
T1900045240_TH20190010_bin.199.fa.c00112_T190004...region001, T1900045240_TH20190010_bin.199_T1900045240_TH20190010_bin.199_contig_000112,arylpolyene,Others
T1900045240_TH20190010_bin.199.fa.c00210_T190004...region001, T1900045240_TH20190010_bin.199_T1900045240_TH20190010_bin.199_contig_000210,arylpolyene,Others
T1900045240_TH20190010_bin.199.fa.c00232_T190004...region001, T1900045240_TH20190010_bin.199_T1900045240_TH20190010_bin.199_contig_000232,RRE-containing,RiPPs
T1900045240_TH20190010_bin.229.fa.c00074_T190004...region001, T1900045240_TH20190010_bin.229_T1900045240_TH20190010_bin.229_contig_000074,ranthipeptide,RiPPs
T1900045240_TH20190010_bin.229.fa.c00079_T190004...region001, T1900045240_TH20190010_bin.229_T1900045240_TH20190010_bin.229_contig_000079,NRPS,NRPS
T1900045240_TH20190010_bin.229.fa.c00106_T190004...region001, T1900045240_TH20190010_bin.229_T1900045240_TH20190010_bin.229_contig_000106,NRPS,NRPS
T1900045240_TH20190010_bin.229.fa.c00147_T190004...region001, T1900045240_TH20190010_bin.229_T1900045240_TH20190010_bin.229_contig_000147,NRPS-like,NRPS
T1900045240_TH20190010_bin.229.fa.c00243_T190004...region001, T1900045240_TH20190010_bin.229_T1900045240_TH20190010_bin.229_contig_000243,RRE-containing,RiPPs
T1900045240_TH20190010_bin.243.fa.c00056_T190004...region001, T1900045240_TH20190010_bin.243_T1900045240_TH20190010_bin.243_contig_000056,RRE-containing,RiPPs
T1900045240_TH20190010_bin.243.fa.c00106_T190004...region001, T1900045240_TH20190010_bin.243_T1900045240_TH20190010_bin.243_contig_000106,NRPS-like,NRPS
T1900045240_TH20190010_bin.255.fa.c00013_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000013,NRPS,NRPS
T1900045240_TH20190010_bin.255.fa.c00054_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000054,NRPS,NRPS
T1900045240_TH20190010_bin.255.fa.c00082_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000082,NRPS,NRPS
T1900045240_TH20190010_bin.255.fa.c00154_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000154,NRPS-like,NRPS
T1900045240_TH20190010_bin.255.fa.c00160_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000160,NRPS,NRPS
T1900045240_TH20190010_bin.255.fa.c00172_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000172,NRPS,NRPS
T1900045240_TH20190010_bin.255.fa.c00175_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000175,NRPS-like,NRPS
T1900045240_TH20190010_bin.255.fa.c00180_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000180,NRPS,NRPS
T1900045240_TH20190010_bin.255.fa.c00195_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000195,NRPS,NRPS
T1900045240_TH20190010_bin.255.fa.c00213_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000213,RRE-containing,RiPPs
T1900045240_TH20190010_bin.255.fa.c00225_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000225,NRPS,NRPS
T1900045240_TH20190010_bin.255.fa.c00267_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000267,NRPS,NRPS
T1900045240_TH20190010_bin.255.fa.c00276_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000276,NRPS,NRPS
T1900045240_TH20190010_bin.255.fa.c00296_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000296,NRPS,NRPS
T1900045240_TH20190010_bin.255.fa.c00309_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000309,NRPS,NRPS
T1900045240_TH20190010_bin.255.fa.c00359_T190004...region001, T1900045240_TH20190010_bin.255_T1900045240_TH20190010_bin.255_contig_000359,NRPS,NRPS
T1900045240_TH20190010_bin.270.fa.c00053_T190004...region001, T1900045240_TH20190010_bin.270_T1900045240_TH20190010_bin.270_contig_000053,terpene,Terpene
T1900045240_TH20190010_bin.270.fa.c00335_T190004...region001, T1900045240_TH20190010_bin.270_T1900045240_TH20190010_bin.270_contig_000335,terpene,Terpene
T1900045240_TH20190010_bin.286.fa.c00047_T190004...region001, T1900045240_TH20190010_bin.286_T1900045240_TH20190010_bin.286_contig_000047,NRPS,NRPS
